iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-02-25,840586,0,2897.143,21407,0,58,21859.334,0,75.34,556.686,0,1.508,0.97,484,12.586,2367,61.554,,,,,24077706,115846,631.05,3.036,101669,2.665,0.0294,34,tests performed,1742878,1233502,509361,15,58934,51616,4.53,3.21,1.32,0,1342,31884,0.083,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-02-26,840586,0,2897.143,21407,0,58,21859.334,0,75.34,556.686,0,1.508,0.97,474,12.326,2303,59.889,,,,,24205430,127724,634.397,3.348,102669,2.691,0.0291,34.4,tests performed,1811357,1289093,522249,15,68479,54176,4.71,3.35,1.36,0,1409,36137,0.094,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-02-27,840586,0,2897.143,21407,0,58,21859.334,0,75.34,556.686,0,1.508,0.98,486,12.638,2281,59.317,,,,,24328417,122987,637.62,3.223,101762,2.667,0.0292,34.2,tests performed,1873761,1343377,530369,15,62404,55679,4.87,3.49,1.38,0,1448,39024,0.101,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-02-28,861547,20961,2994.429,21738,331,47.286,22404.422,545.088,77.87,565.294,8.608,1.23,0.99,474,12.326,2281,59.317,,,,,24444017,115600,640.65,3.03,102232,2.679,0.0287,34.8,tests performed,1919773,1383659,536098,16,46012,56346,4.99,3.6,1.39,0,1465,40663,0.106,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,13954.7,3.99,-3.23,365.73703
CAN,North America,Canada,2021-03-01,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,0.99,482,12.534,2305,59.941,,,,,24545470,101453,643.309,2.659,103190,2.704,0.0284,35.2,tests performed,1979597,1430036,549545,16,59824,55999,5.15,3.72,1.43,0,1456,42998,0.112,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-02,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,1,467,12.144,2266,58.927,,,,,24621134,75664,645.292,1.983,104045,2.727,0.0282,35.5,tests performed,2055232,1494965,560251,16,75635,59701,5.34,3.89,1.46,0,1553,47873,0.124,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-03,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,1.01,468,12.17,2257,58.693,,,,,24698266,77132,647.314,2.022,105201,2.757,0.0277,36.1,tests performed,2130551,1563164,567371,16,75319,63801,5.54,4.06,1.48,0,1659,53066,0.138,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-04,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,1.01,468,12.17,2221,57.757,,,,,24813290,115024,650.328,3.015,105083,2.754,0.0279,35.9,tests performed,2210365,1637701,572648,16,79814,66784,5.75,4.26,1.49,0,1737,57743,0.15,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-05,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,1.02,467,12.144,2201,57.237,,,,,24939113,125823,653.626,3.298,104812,2.747,0.0282,35.4,tests performed,2297090,1720843,576231,16,86725,69390,5.97,4.48,1.5,0,1804,61679,0.16,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-06,861547,0,2994.429,21738,0,47.286,22404.422,0,77.87,565.294,0,1.23,1.03,462,12.014,2176,56.587,,,,,25067769,128656,656.998,3.372,105622,2.768,0.0282,35.4,tests performed,2371024,1792300,578708,16,73934,71038,6.17,4.66,1.5,0,1847,64132,0.167,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-07,881754,20207,2886.714,22010,272,38.857,22929.903,525.481,75.069,572.367,7.073,1.01,1.03,472,12.274,2225,57.861,,,,,25180543,112774,659.954,2.956,105218,2.758,0.0286,34.9,tests performed,2428322,1847941,580365,16,57298,72650,6.31,4.81,1.51,0,1889,66326,0.172,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,13860.2,3.89,-1.55,363.26028
CAN,North America,Canada,2021-03-08,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.04,480,12.482,2186,56.847,,,,,25277398,96855,662.492,2.538,104561,2.74,0.0292,34.3,tests performed,2515041,1924607,590418,16,86719,76492,6.54,5,1.54,0,1989,70653,0.184,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-09,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.05,467,12.144,2242,58.303,,,,,25353457,76059,664.486,1.993,104618,2.742,0.0291,34.3,tests performed,2586011,1991453,594540,18,70970,75826,6.72,5.18,1.55,0,1972,70927,0.184,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-10,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.05,466,12.118,2214,57.575,,,,,25430035,76578,666.493,2.007,104538,2.74,0.0295,33.9,tests performed,2665604,2065607,599979,18,79593,76436,6.93,5.37,1.56,0,1988,71778,0.187,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-11,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.06,472,12.274,2234,58.095,,,,,25543898,113863,669.477,2.984,104373,2.735,0.0298,33.5,tests performed,2764593,2159483,605091,19,98989,79175,7.19,5.62,1.57,0,2059,74540,0.194,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-12,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.07,464,12.066,2209,57.445,,,,,25664264,120366,672.632,3.155,103593,2.715,0.0307,32.6,tests performed,2877128,2268494,608615,19,112535,82863,7.48,5.9,1.58,0,2155,78236,0.203,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-13,881754,0,2886.714,22010,0,38.857,22929.903,0,75.069,572.367,0,1.01,1.08,474,12.326,2228,57.939,,,,,25787862,123598,675.871,3.239,102870,2.696,0.0311,32.1,tests performed,2983627,2371954,611653,20,106499,87515,7.76,6.17,1.59,0,2276,82808,0.215,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-14,903216,21462,3066,22217,207,29.571,23488.019,558.117,79.731,577.75,5.383,0.769,1.09,497,12.924,2277,59.213,,,,,25901412,113550,678.847,2.976,102981,2.699,0.0311,32.1,tests performed,3076737,2463087,613630,20,93110,92631,8,6.41,1.6,0,2409,87878,0.229,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,13552.7,3.74,-5.03,355.20105
CAN,North America,Canada,2021-03-15,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.09,497,12.924,2265,58.901,,,,,25996238,94826,681.332,2.485,102691,2.691,0.0314,31.9,tests performed,3201603,2582555,619028,20,124866,98080,8.33,6.72,1.61,0,2551,93993,0.244,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-16,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.1,517,13.445,2264,58.875,,,,,26068778,72540,683.233,1.901,102189,2.678,0.0322,31.1,tests performed,3323659,2700064,623573,22,122056,105378,8.64,7.02,1.62,0,2740,101230,0.263,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-17,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.11,520,13.523,2290,59.551,,,,,26141455,72677,685.138,1.905,101631,2.664,0.0329,30.4,tests performed,3465196,2836087,629086,23,141537,114227,9.01,7.38,1.64,0,2970,110069,0.286,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-18,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.12,527,13.705,2298,59.759,,,,,26250640,109185,688,2.862,100963,2.646,0.0338,29.6,tests performed,3622950,2988123,634804,23,157754,122622,9.42,7.77,1.65,0,3189,118377,0.308,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-19,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.14,515,13.393,2316,60.227,,,,,26371705,121065,691.173,3.173,101063,2.649,0.0346,28.9,tests performed,3788523,3147124,641376,23,165573,130199,9.85,8.18,1.67,0,3386,125519,0.326,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-20,903216,0,3066,22217,0,29.571,23488.019,0,79.731,577.75,0,0.769,1.14,517,13.445,2350,61.111,,,,,26492049,120344,694.327,3.154,100598,2.637,0.0355,28.2,tests performed,3922570,3275989,646557,24,134047,134135,10.2,8.52,1.68,0,3488,129148,0.336,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-21,927062,23846,3406.571,22422,205,29.286,24108.132,620.112,88.587,583.081,5.331,0.762,1.15,510,13.262,2363,61.45,,,,,26592828,100779,696.968,2.641,98774,2.589,0.0372,26.9,tests performed,4013233,3363438,649771,24,90663,133785,10.44,8.75,1.69,0,3479,128622,0.334,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,13186.2,3.58,-6.11,345.5955
CAN,North America,Canada,2021-03-22,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.16,544,14.147,2465,64.102,,,,,26704383,111555,699.892,2.924,101164,2.651,0.038,26.3,tests performed,4159672,3506426,653222,24,146439,136867,10.82,9.12,1.7,0,3559,131982,0.343,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-23,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.17,551,14.329,2474,64.336,,,,,26778301,73918,701.829,1.937,101360,2.657,0.0387,25.8,tests performed,4286653,3628731,657896,26,126981,137571,11.15,9.44,1.71,0,3578,132667,0.345,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-24,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.18,550,14.303,2460,63.972,,,,,26858481,80180,703.931,2.101,102432,2.685,0.0402,24.9,tests performed,4459696,3796639,663031,26,173043,142071,11.6,9.87,1.72,0,3695,137222,0.357,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-25,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.19,575,14.953,2529,65.766,,,,,26977663,119182,707.054,3.124,103860,2.722,0.0414,24.2,tests performed,4651445,3981395,670024,26,191749,146928,12.1,10.35,1.74,0,3821,141896,0.369,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-26,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.19,594,15.447,2507,65.194,,,,,27110501,132838,710.536,3.482,105542,2.766,0.0424,23.6,tests performed,4870682,4191959,678697,26,219237,154594,12.67,10.9,1.76,0,4020,149262,0.388,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-27,927062,0,3406.571,22422,0,29.286,24108.132,0,88.587,583.081,0,0.762,1.19,589,15.317,2533,65.87,,,,,27233666,123165,713.764,3.228,105945,2.777,0.0433,23.1,tests performed,5041203,4355937,685239,27,170521,159805,13.11,11.33,1.78,0,4156,154278,0.401,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-28,956655,29593,4227.571,22629,207,29.571,24877.694,769.562,109.937,588.464,5.383,0.769,1.2,601,15.629,2599,67.587,,,,,27357887,124221,717.019,3.256,109294,2.864,0.0432,23.1,tests performed,5189814,4500345,689442,27,148611,168083,13.5,11.7,1.79,0,4371,162415,0.422,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,12973.7,3.47,-3.55,340.0261
CAN,North America,Canada,2021-03-29,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.2,603,15.681,2669,69.407,,,,,27466380,108493,719.863,2.843,108857,2.853,0.0454,22,tests performed,5378647,4683202,695418,27,188833,174139,13.99,12.18,1.81,0,4528,168111,0.437,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-30,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.2,620,16.123,2689,69.927,,,,,27550308,83928,722.063,2.2,110287,2.89,0.0463,21.6,tests performed,5553879,4850007,703845,27,175232,181032,14.44,12.61,1.83,0,4708,174468,0.454,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-03-31,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.21,625,16.253,2733,71.071,,,,,27644520,94212,724.532,2.469,112291,2.943,0.0474,21.1,tests performed,5778911,5066452,712432,27,225032,188459,15.03,13.18,1.85,0,4901,181402,0.472,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-01,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.21,628,16.331,2745,71.383,,,,,27772855,128335,727.895,3.364,113599,2.977,0.0484,20.7,tests performed,5988868,5265563,723277,28,209957,191060,15.57,13.69,1.88,0,4968,183453,0.477,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-02,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.21,658,17.111,2820,73.334,,,,,27912267,139412,731.549,3.654,114538,3.002,0.0468,21.4,tests performed,6160599,5430869,729699,31,171731,184274,16.02,14.12,1.9,0,4792,176987,0.46,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-03,956655,0,4227.571,22629,0,29.571,24877.694,0,109.937,588.464,0,0.769,1.21,690,17.943,2918,75.882,,,,,28046932,134665,735.079,3.529,116181,3.045,0.0484,20.7,tests performed,6355667,5622317,733317,33,195068,187781,16.53,14.62,1.91,0,4883,180911,0.47,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-04,994836,38181,5454.429,22828,199,28.429,25870.586,992.892,141.842,593.639,5.175,0.739,1.22,722,18.776,3010,78.275,,,,,28175556,128624,738.45,3.371,116810,3.061,0.0485,20.6,tests performed,6477214,5742389,734791,34,121547,183914,16.84,14.93,1.91,0,4783,177435,0.461,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,12731.2,3.35,-4.09,333.67044
CAN,North America,Canada,2021-04-05,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.23,767,19.946,3166,82.331,,,,,28278838,103282,741.157,2.707,116065,3.042,0.05,20,tests performed,6659443,5911840,747569,34,182229,182971,17.32,15.37,1.94,0,4758,175520,0.456,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-06,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.24,762,19.816,3194,83.06,,,,,28364201,85363,743.394,2.237,116270,3.047,0.0572,17.5,tests performed,6862531,6102868,759627,36,203088,186950,17.85,15.87,1.98,0,4862,178980,0.465,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-07,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.23,796,20.7,3269,85.01,,,,,28454447,90246,745.759,2.365,115704,3.032,0.0595,16.8,tests performed,7098368,6320852,777480,36,235837,188494,18.46,16.44,2.02,0,4902,179200,0.466,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-08,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.22,821,21.35,3339,86.83,,,,,28578085,123638,749,3.24,115033,3.015,0.0629,15.9,tests performed,7358458,6562592,795830,36,260090,195656,19.14,17.07,2.07,0,5088,185290,0.482,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-09,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.21,858,22.312,3420,88.937,,,,,28725342,147257,752.859,3.859,116154,3.044,0.068,14.7,tests performed,7663135,6847855,815241,39,304677,214648,19.93,17.81,2.12,0,5582,202427,0.526,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-10,994836,0,5454.429,22828,0,28.429,25870.586,0,141.842,593.639,0,0.739,1.19,895,23.274,3569,92.811,,,,,28876246,150904,756.814,3.955,118473,3.105,0.0691,14.5,tests performed,7907018,7075006,831973,39,243883,221622,20.56,18.4,2.16,0,5763,207527,0.54,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-11,1045277,50441,7205.857,23037,209,29.857,27182.298,1311.712,187.387,599.074,5.435,0.776,1.18,909,23.638,3714,96.582,,,,,29017883,141637,760.526,3.712,120332,3.154,0.0713,14,tests performed,8090586,7253552,836994,40,183568,230482,21.04,18.86,2.18,0,5994,215880,0.561,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,12740.7,3.3,0.16,333.91943
CAN,North America,Canada,2021-04-12,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.16,922,23.976,3842,99.911,,,,,29147591,129708,763.926,3.4,124108,3.253,0.0724,13.8,tests performed,8427987,7571743,856201,43,337401,252649,21.92,19.69,2.23,0,6570,237129,0.617,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-13,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.14,938,24.393,3954,102.823,,,,,29257856,110265,766.816,2.89,127665,3.346,0.0671,14.9,tests performed,8701144,7829880,871220,44,273157,262659,22.63,20.36,2.27,0,6830,246716,0.642,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-14,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.13,957,24.887,3993,103.837,,,,,29364607,106751,769.613,2.798,130023,3.408,0.0672,14.9,tests performed,9000691,8115424,885222,45,299547,271760,23.41,21.1,2.3,0,7067,256367,0.667,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-15,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.11,1009,26.239,4106,106.776,,,,,29498439,133832,773.121,3.508,131479,3.446,0.0674,14.8,tests performed,9310518,8408387,902084,47,309827,278866,24.21,21.87,2.35,0,7252,263685,0.686,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-16,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.1,1035,26.915,4221,109.767,,,,,29658759,160320,777.323,4.202,133345,3.495,0.0655,15.3,tests performed,9633501,8723638,909814,49,322983,281481,25.05,22.69,2.37,0,7320,267969,0.697,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-17,1045277,0,7205.857,23037,0,29.857,27182.298,0,187.387,599.074,0,0.776,1.08,1066,27.721,4316,112.237,,,,,29810138,151379,781.29,3.967,133413,3.497,0.0653,15.3,tests performed,9888945,8954975,933919,51,255444,283132,25.72,23.29,2.43,0,7363,268567,0.698,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-18,1106065,60788,8684,23322,285,40.714,28763.082,1580.784,225.826,606.486,7.411,1.059,1.07,1088,28.293,4458,115.93,,,,,29950139,140001,784.959,3.669,133179,3.49,0.0654,15.3,tests performed,10090092,9150490,939549,53,201147,285644,26.24,23.8,2.44,0,7428,270991,0.705,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,12717.2,3.25,-0.41,333.30353
CAN,North America,Canada,2021-04-19,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1.05,1098,28.553,4477,116.424,,,,,30073460,123321,788.192,3.232,132267,3.467,0.065,15.4,tests performed,10353135,9393143,959937,55,263043,275021,26.92,24.43,2.5,0,7152,260200,0.677,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-20,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1.04,1144,29.75,4555,118.452,,,,,30175632,102172,790.869,2.678,131111,3.436,0.0653,15.3,tests performed,10592735,9620789,971889,57,239600,270227,27.55,25.02,2.53,0,7027,255844,0.665,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-21,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1.03,1178,30.634,4553,118.4,,,,,30281436,105804,793.642,2.773,130976,3.433,0.0641,15.6,tests performed,10912033,9926414,985558,61,319298,273049,28.38,25.81,2.56,0,7101,258713,0.673,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-22,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1.02,1195,31.076,4559,118.556,,,,,30418457,137021,797.234,3.591,131431,3.445,0.0631,15.9,tests performed,11278447,10274785,1003600,62,366414,281133,29.33,26.72,2.61,0,7311,266628,0.693,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-23,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1.01,1213,31.544,4538,118.01,,,,,30559306,140849,800.925,3.691,128650,3.372,0.0644,15.5,tests performed,11643399,10620564,1022765,70,364952,287128,30.28,27.62,2.66,0,7467,270989,0.705,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2021-04-24,1106065,0,8684,23322,0,40.714,28763.082,0,225.826,606.486,0,1.059,1,1240,32.246,4581,119.128,,,,,30705297,145991,804.751,3.826,127880,3.352,0.0641,15.6,tests performed,11932958,10894195,1038690,73,289559,292002,31.03,28.33,2.7,0,7593,277031,0.72,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
